18 44
2280730000.000000,1492640000.000000
2325830000.000000,1524370000.000000
2325380000.000000,1524560000.000000
2325995000.000000,1524185000.000000
2324640000.000000,1524890000.000000
2299640000.000000,1478880000.000000
2298280000.000000,1479570000.000000
2326760000.000000,1524060000.000000
2319920000.000000,1525340000.000000
2327052500.000000,1523977500.000000
2300070000.000000,1478200000.000000
2297850000.000000,1479720000.000000
2295310000.000000,1483890000.000000
2280700000.000000,1492650000.000000
2294400000.000000,1484670000.000000
2288190000.000000,1488740000.000000
2287700000.000000,1489650000.000000
2321390000.000000,1525230000.000000
5,10,real
11,6,real
16,15,real
17,8,real
9,7,real
14,12,real
2,4,real
13,0,real
3,1,real
